database,inat.id,date,latitude,longitude,morph.class
iNaturalist,533004,2/16/2014,39.99284471,-75.74587126,gray
iNaturalist,534922,9/22/2012,38.937681,-77.282509,gray
iNaturalist,535960,2/18/2014,33.912846,-84.447143,gray
iNaturalist,536650,2/19/2014,44.69086335,-73.4670139,gray
iNaturalist,536730,2/19/2014,44.696336,-73.465488,gray
iNaturalist,536751,2/19/2014,29.69964,-95.45172,gray
iNaturalist,536944,2/19/2014,37.370986,-122.088173,melanic
iNaturalist,537039,2/16/2014,35.911076,-75.665405,gray
iNaturalist,542793,1/21/2014,43.369035,-80.983894,gray
iNaturalist,543292,2/24/2014,40.272898,-76.231979,gray
iNaturalist,544927,2/26/2014,44.770624,-73.295288,gray
iNaturalist,548557,2/25/2014,37.372015,-122.092266,gray
iNaturalist,548569,3/1/2014,37.372015,-122.092266,melanic
iNaturalist,551120,4/14/2010,30.820921,-82.367914,gray
iNaturalist,551962,2/23/2014,42.37524667,-71.11831667,gray
iNaturalist,554780,3/5/2014,37.419071,-121.930044,melanic
iNaturalist,554795,3/5/2014,37.372015,-122.092266,melanic
iNaturalist,564644,3/12/2014,42.38447,-71.14968667,gray
iNaturalist,565070,1/3/2014,47.60621,-122.332071,gray
iNaturalist,568707,12/21/2013,35.810322,-78.715378,gray
iNaturalist,570284,3/15/2014,44.025955,-73.426781,gray
iNaturalist,573735,3/16/2014,37.372015,-122.092266,melanic
iNaturalist,575945,3/19/2014,37.030731,-122.042787,gray
iNaturalist,578229,3/20/2014,28.31554384,-81.54006097,gray
iNaturalist,579003,3/22/2014,37.471452,-122.278154,gray
iNaturalist,579028,3/22/2014,37.773318,-122.456692,gray
iNaturalist,579987,3/23/2014,41.011068,-81.514033,gray
iNaturalist,582162,3/21/2014,37.372015,-122.092266,gray
iNaturalist,582170,3/22/2014,37.372306,-122.084026,gray
iNaturalist,582415,3/23/2014,40.656792,-80.184128,gray
iNaturalist,584310,3/23/2014,39.036136,-77.060477,gray
iNaturalist,585399,3/27/2014,42.67719667,-75.76170333,gray
iNaturalist,596506,3/27/2014,39.949407,-75.149674,gray
iNaturalist,600993,3/30/2014,39.124507,-84.243937,gray
iNaturalist,603122,3/31/2014,35.9132,-79.055845,gray
iNaturalist,604052,4/1/2014,38.799028,-94.689376,gray
iNaturalist,605033,4/2/2014,39.997786,-83.013017,gray
iNaturalist,605814,4/2/2014,38.11738,-83.546476,gray
iNaturalist,606038,3/29/2014,35.810432,-78.714981,gray
iNaturalist,607751,3/12/2014,39.802227,-83.881757,gray
iNaturalist,607998,4/2/2014,28.538336,-81.379236,gray
iNaturalist,608612,4/4/2014,43.068888,-72.773437,gray
iNaturalist,610370,4/6/2014,49.235437,-123.132627,gray
iNaturalist,610514,4/6/2014,42.39523667,-71.15673,gray
iNaturalist,610728,4/6/2014,35.960358,-79.04392,gray
iNaturalist,611019,4/6/2014,37.76722,-122.44033,gray
iNaturalist,611104,6/5/2012,40.769995,-73.974281,gray
iNaturalist,611272,4/1/2014,35.95704167,-79.01706667,gray
iNaturalist,612236,4/6/2014,29.793861,-90.122331,gray
iNaturalist,618141,8/15/2010,37.462411,-122.221398,gray
iNaturalist,618176,9/27/2008,37.46246,-122.220497,gray
iNaturalist,618465,4/10/2014,38.98807833,-76.96672833,gray
iNaturalist,621577,4/12/2014,38.88498667,-76.79354167,gray
iNaturalist,623472,4/11/2014,49.24269167,-123.1869967,melanic
iNaturalist,629400,4/11/2014,29.79395639,-90.12255806,gray
iNaturalist,631859,4/1/2003,26.586736,-80.051986,gray
iNaturalist,632429,4/30/2012,36.964417,-122.019448,melanic
iNaturalist,636763,4/9/2014,36.626515,-82.951133,gray
iNaturalist,636766,4/21/2014,34.48893,-79.196834,gray
iNaturalist,637917,4/22/2014,42.38721667,-71.14762833,gray
iNaturalist,641490,4/24/2014,36.00064722,-78.93405833,gray
iNaturalist,643423,11/21/2013,38.540966,-121.749114,gray
iNaturalist,643491,4/23/2014,34.486815,-79.195319,gray
iNaturalist,645243,4/26/2014,39.992985,-77.120754,gray
iNaturalist,646981,4/28/2014,42.37185833,-71.144705,gray
iNaturalist,647533,4/26/2014,40.120537,-75.473542,gray
iNaturalist,647912,7/5/2010,28.799889,-82.588818,gray
iNaturalist,648411,4/29/2014,42.395175,-71.15668667,gray
iNaturalist,649357,4/28/2014,43.626758,-72.943375,gray
iNaturalist,649572,4/29/2014,35.811512,-78.713955,gray
iNaturalist,650466,4/26/2014,35.56236,-83.502059,gray
iNaturalist,652820,4/20/2014,36.86821333,-82.78038,gray
iNaturalist,655565,5/3/2014,39.148634,-94.586792,gray
iNaturalist,655578,4/3/2013,30.002906,-84.476624,other
iNaturalist,659877,5/4/2014,37.752501,-122.470852,gray
iNaturalist,660294,5/4/2014,37.756534,-122.470944,gray
iNaturalist,661123,5/5/2014,42.37183,-71.14495,gray
iNaturalist,662185,5/4/2014,37.753429,-122.47093,gray
iNaturalist,663487,5/5/2014,35.56833,-82.479644,gray
iNaturalist,663651,5/3/2014,44.445201,-73.225835,gray
iNaturalist,663741,5/6/2014,42.43403833,-71.13985,gray
iNaturalist,665547,5/7/2014,42.37144667,-71.14521333,gray
iNaturalist,667794,5/8/2014,42.47720833,-71.33201333,gray
iNaturalist,672195,5/2/2014,37.372015,-122.092266,gray
iNaturalist,672197,5/8/2014,37.372015,-122.092266,melanic
iNaturalist,672209,5/11/2014,37.372015,-122.092266,melanic
iNaturalist,672605,5/11/2014,37.767669,-122.439975,gray
iNaturalist,674006,5/12/2014,42.42147,-70.91397167,gray
iNaturalist,674032,5/12/2014,39.132191,-94.578552,gray
iNaturalist,674204,4/26/2014,43.045636,-89.467684,gray
iNaturalist,674967,5/9/2014,43.626805,-72.943311,gray
iNaturalist,676081,5/13/2014,41.80737,-72.24970333,gray
iNaturalist,676276,5/13/2014,41.811339,-72.257509,gray
iNaturalist,676373,4/25/2014,38.883538,-77.088603,gray
iNaturalist,676378,4/25/2014,38.884154,-77.088648,melanic
iNaturalist,676981,5/14/2014,42.37230833,-71.14433833,gray
iNaturalist,678161,5/15/2014,42.37001667,-71.144155,gray
iNaturalist,680864,5/13/2014,41.81065,-72.252933,gray
iNaturalist,682431,5/16/2014,41.727063,-72.686148,gray
iNaturalist,682872,5/17/2014,37.47105,-122.276734,melanic
iNaturalist,684711,5/18/2014,37.372015,-122.092266,gray
iNaturalist,684758,5/16/2014,39.144374,-94.575806,gray
iNaturalist,691978,5/17/2014,44.904936,-92.823347,gray
iNaturalist,693084,5/13/2014,38.832654,-77.070474,gray
iNaturalist,695450,5/22/2014,42.16099,-77.981248,gray
iNaturalist,699120,5/23/2014,43.853175,-72.587214,gray
iNaturalist,702842,5/24/2014,41.684889,-72.333693,gray
iNaturalist,703091,5/24/2014,38.833256,-77.069938,gray
iNaturalist,704106,5/25/2014,41.763534,-72.663274,gray
iNaturalist,705654,5/29/2014,33.17894,-84.021238,gray
iNaturalist,706234,5/29/2014,40.77616167,-73.971895,gray
iNaturalist,706597,5/25/2014,45.359443,-75.728417,melanic
iNaturalist,707260,5/30/2014,33.621035,-84.357042,gray
iNaturalist,707336,5/30/2014,40.72504615,-73.94434143,gray
iNaturalist,707376,5/28/2014,27.990703,-81.853584,gray
iNaturalist,710527,3/9/2014,34.069327,-84.67341,gray
iNaturalist,712496,6/1/2014,26.480308,-80.142237,gray
iNaturalist,715933,5/15/2014,47.672522,-122.308162,gray
iNaturalist,717982,12/15/2013,37.545898,-122.237123,gray
iNaturalist,721211,6/6/2014,43.692235,-73.023291,gray
iNaturalist,730550,6/10/2014,37.767439,-122.469774,gray
iNaturalist,739581,6/16/2014,42.397025,-71.15113333,gray
iNaturalist,741930,5/31/2014,38.967427,-77.042892,melanic
iNaturalist,742081,6/17/2014,35.588728,-82.476575,gray
iNaturalist,743107,6/18/2014,42.38806333,-71.14831667,gray
iNaturalist,748183,6/21/2014,37.771805,-122.503796,gray
iNaturalist,748748,6/20/2014,35.477457,-93.467907,gray
iNaturalist,750128,6/21/2014,40.447,-79.921,gray
iNaturalist,754309,6/19/2014,40.654075,-74.244897,gray
iNaturalist,754822,6/26/2014,29.496737,-81.22984,gray
iNaturalist,755371,6/23/2014,37.372015,-122.092266,gray
iNaturalist,757365,2/23/2014,39.164304,-94.783399,gray
iNaturalist,757418,6/27/2014,37.372818,-122.084777,melanic
iNaturalist,759076,6/29/2014,38.94637,-92.44652,gray
iNaturalist,759614,6/27/2014,44.47173667,-73.18692,gray
iNaturalist,760899,6/30/2014,28.712868,-81.459873,gray
iNaturalist,762598,7/1/2014,42.40148667,-71.19843,gray
iNaturalist,776640,7/9/2014,35.68293762,-78.86256409,gray
iNaturalist,779552,7/12/2014,36.9003334,-76.12266541,gray
iNaturalist,779960,7/11/2014,30.3905,-88.7919,gray
iNaturalist,784827,7/7/2014,27.630463,-82.735462,gray
iNaturalist,788125,7/16/2014,29.488844,-82.97699,gray
iNaturalist,788518,7/17/2014,42.39523333,-71.15670833,gray
iNaturalist,789154,7/17/2014,35.72140884,-78.8937149,gray
iNaturalist,789451,7/16/2014,37.372015,-122.092266,gray
iNaturalist,789477,7/17/2014,37.372015,-122.092266,gray
iNaturalist,797185,7/22/2014,43.629696,-72.523339,gray
iNaturalist,798585,7/20/2014,37.372015,-122.092266,gray
iNaturalist,800485,7/24/2014,42.39533333,-71.15673,gray
iNaturalist,801058,7/24/2014,37.372015,-122.092266,gray
iNaturalist,803496,7/19/2014,35.223345,-82.736112,other
iNaturalist,804319,7/27/2014,40.182599,-83.963292,gray
iNaturalist,812165,7/29/2014,37.377559,-122.083752,gray
iNaturalist,818050,8/5/2014,42.47705,-71.33163667,gray
iNaturalist,825132,7/19/2012,45.971914,-81.511497,melanic
iNaturalist,827976,8/10/2014,35.7217598,-78.87273407,gray
iNaturalist,828184,8/12/2014,42.397645,-71.153775,gray
iNaturalist,831753,8/6/2014,47.578436,-122.313538,gray
iNaturalist,834890,8/16/2014,30.29416,-93.262171,gray
iNaturalist,840417,8/18/2014,47.667583,-117.403848,gray
iNaturalist,842711,8/22/2014,37.768095,-122.465489,gray
iNaturalist,848631,8/25/2014,37.441883,-122.143019,gray
iNaturalist,853291,8/29/2014,42.38857167,-71.14987833,gray
iNaturalist,857376,9/1/2014,42.490802,-79.355686,gray
iNaturalist,857381,9/1/2014,42.490802,-79.355686,melanic
iNaturalist,859019,9/2/2014,37.76917274,-122.4646983,gray
iNaturalist,860234,9/3/2014,42.489631,-79.355965,other
iNaturalist,860916,8/30/2014,42.78503833,-86.10077783,melanic
iNaturalist,861035,8/18/2014,39.995323,-75.998461,gray
iNaturalist,861044,8/28/2014,42.78716667,-86.10244717,melanic
iNaturalist,862468,9/4/2014,42.78690333,-86.10337783,gray
iNaturalist,862865,9/4/2014,43.221315,-77.584709,gray
iNaturalist,862907,9/5/2014,42.784932,-86.098158,melanic
iNaturalist,863105,9/5/2014,42.786702,-86.100903,melanic
iNaturalist,863519,9/4/2014,37.371312,-122.107666,gray
iNaturalist,865010,9/4/2014,37.372015,-122.092266,gray
iNaturalist,867365,9/4/2014,37.44021,-122.148614,melanic
iNaturalist,870189,9/10/2014,43.650276,-79.320646,melanic
iNaturalist,871156,9/11/2014,40.512523,-81.5476,melanic
iNaturalist,873467,9/11/2014,37.397103,-122.000736,gray
iNaturalist,874681,9/10/2014,38.833214,-77.070076,gray
iNaturalist,875107,9/13/2014,37.431687,-79.339176,gray
iNaturalist,876416,9/5/2014,41.142654,-81.60762,gray
iNaturalist,876610,9/14/2014,32.52307,-94.723955,gray
iNaturalist,880964,9/17/2014,42.38896167,-71.13425833,gray
iNaturalist,883439,9/18/2014,42.38834667,-71.14953333,gray
iNaturalist,885482,9/19/2014,43.290545,-77.676558,gray
iNaturalist,892739,9/14/2014,37.372015,-122.092266,gray
iNaturalist,893000,9/22/2014,38.933817,-77.15396,gray
iNaturalist,893128,9/24/2014,40.690034,-73.974412,gray
iNaturalist,894339,3/24/2013,43.594208,-79.510712,melanic
iNaturalist,894510,9/25/2014,40.77077771,-73.97654835,gray
iNaturalist,894568,9/25/2014,40.775387,-73.966242,gray
iNaturalist,896202,9/26/2014,39.32725,-76.619825,gray
iNaturalist,896678,8/11/2013,43.018896,-77.580106,gray
iNaturalist,896729,8/2/2014,43.017861,-77.578862,gray
iNaturalist,898108,9/27/2014,37.27499167,-122.29169,gray
iNaturalist,898670,9/16/2014,49.22003667,-123.1499112,melanic
iNaturalist,899691,9/2/2014,37.76925556,-122.4644472,gray
iNaturalist,900171,9/25/2014,43.645299,-79.461537,gray
iNaturalist,900769,9/21/2014,43.608737,-79.492564,melanic
iNaturalist,901728,9/29/2014,37.45059167,-89.26509167,gray
iNaturalist,902177,9/29/2014,43.725287,-79.608799,gray
iNaturalist,902363,9/26/2014,43.862319,-79.28295,melanic
iNaturalist,902369,9/26/2014,43.828087,-79.268181,gray
iNaturalist,903332,9/24/2014,43.597206,-79.516308,gray
iNaturalist,903570,9/30/2014,43.620099,-79.593352,melanic
iNaturalist,903753,9/27/2014,45.194469,-92.406464,melanic
iNaturalist,903823,9/30/2014,43.592713,-79.520733,melanic
iNaturalist,903853,9/30/2014,43.618033,-79.480333,gray
iNaturalist,903889,9/29/2014,43.609123,-79.49011,gray
iNaturalist,903956,9/28/2014,43.761538,-79.411079,melanic
iNaturalist,904077,9/29/2014,43.838415,-79.508598,melanic
iNaturalist,904672,10/1/2014,42.38728333,-71.133345,gray
iNaturalist,904757,10/1/2014,38.881405,-77.01255833,gray
iNaturalist,905494,9/26/2014,28.641169,-80.735366,gray
iNaturalist,905608,10/1/2014,47.672462,-122.308037,gray
iNaturalist,909635,10/4/2014,37.76652167,-122.4686033,gray
iNaturalist,912005,10/6/2014,43.79419,-73.092178,gray
iNaturalist,914258,9/16/2014,40.301817,-75.03549,gray
iNaturalist,914657,10/8/2014,42.388145,-71.14913667,gray
iNaturalist,915324,9/20/2014,45.547435,-122.5871367,gray
iNaturalist,918311,10/9/2014,37.537505,-77.472587,gray
iNaturalist,918613,10/10/2014,26.492315,-81.942515,gray
iNaturalist,919256,10/11/2014,43.606984,-72.976021,gray
iNaturalist,919595,10/11/2014,43.683333,-79.766667,gray
iNaturalist,928634,10/11/2014,45.4286,-75.699745,melanic
iNaturalist,929849,10/11/2014,45.42688833,-75.69697,melanic
iNaturalist,929862,10/11/2014,45.42688333,-75.69599167,gray
iNaturalist,1019985,10/15/2014,42.389105,-71.13388833,gray
iNaturalist,1020889,10/10/2014,38.768371,-77.04997,gray
iNaturalist,1020890,10/10/2014,38.768371,-77.04997,gray
iNaturalist,1021573,5/18/2009,30.249483,-88.087263,gray
iNaturalist,1022452,10/16/2014,29.04259167,-95.419855,gray
iNaturalist,1022791,10/17/2014,35.77672,-78.635964,gray
iNaturalist,1022796,10/17/2014,35.776884,-78.635839,gray
iNaturalist,1023031,10/17/2014,42.42852833,-71.18868667,gray
iNaturalist,1024451,10/18/2014,42.34421667,-71.093575,gray
iNaturalist,1024597,10/18/2014,42.39664167,-71.14868333,gray
iNaturalist,1026284,10/19/2014,38.752253,-77.105628,gray
iNaturalist,1027047,9/26/2014,37.372015,-122.092266,gray
iNaturalist,1027063,10/15/2014,37.372015,-122.092266,gray
iNaturalist,1029774,10/18/2014,38.94435333,-77.036605,melanic
iNaturalist,1029776,10/18/2014,38.94752833,-77.03541167,melanic
iNaturalist,1030873,8/20/2014,45.4,-74.133333,gray
iNaturalist,1030927,10/22/2014,35.723909,-79.191135,gray
iNaturalist,1032105,10/23/2014,41.30163,-72.115599,gray
iNaturalist,1032303,10/23/2014,41.87267,-88.128274,gray
iNaturalist,1032527,10/23/2014,37.440038,-122.148593,gray
iNaturalist,1032611,10/23/2014,37.43983,-122.1485638,melanic
iNaturalist,1032664,10/19/2014,37.769855,-122.502354,gray
iNaturalist,1035901,10/17/2014,41.802717,-71.981396,gray
iNaturalist,1040321,10/27/2014,29.63673,-82.373803,gray
iNaturalist,1040990,4/16/2010,30.626461,-84.891618,gray
iNaturalist,1042938,10/28/2014,42.39022833,-71.13516667,gray
iNaturalist,1044102,5/18/2009,30.25636,-88.107992,gray
iNaturalist,1046604,10/30/2014,37.1384,-80.550299,gray
iNaturalist,1049114,10/14/2014,40.71570833,-73.82717167,gray
iNaturalist,1051404,10/28/2014,43.66716167,-79.40232833,melanic
iNaturalist,1052356,11/2/2014,37.76680833,-122.4725517,gray
iNaturalist,1053542,10/25/2014,38.907192,-77.036871,gray
iNaturalist,1053561,10/25/2014,38.907192,-77.036871,gray
iNaturalist,1053565,10/25/2014,38.907192,-77.036871,melanic
iNaturalist,1053602,10/25/2014,38.907192,-77.036871,gray
iNaturalist,1056013,11/3/2014,43.827613,-72.630909,gray
iNaturalist,1056238,11/5/2014,40.00059569,-83.04216977,melanic
iNaturalist,1058754,11/2/2014,43.626761,-72.943272,gray
iNaturalist,1062229,11/8/2014,42.377385,-71.118825,gray
iNaturalist,1062525,11/7/2014,38.986742,-79.804687,gray
iNaturalist,1062528,11/7/2014,40.071348,-84.023437,gray
iNaturalist,1067139,10/6/2014,30.473533,-94.333599,gray
iNaturalist,1067551,10/31/2014,38.933425,-77.000151,gray
iNaturalist,1068462,11/11/2014,37.137399,-80.55079,gray
iNaturalist,1070395,10/27/2014,38.057049,-121.364115,melanic
iNaturalist,1070567,10/16/2014,38.057049,-121.364115,gray
iNaturalist,1072459,11/10/2014,38.908531,-76.464145,gray
iNaturalist,1074040,11/14/2014,37.50704333,-122.4817017,gray
iNaturalist,1074903,11/15/2014,32.430628,-93.736062,gray
iNaturalist,1079435,11/15/2014,38.925291,-77.049261,melanic
iNaturalist,1081222,11/5/2014,47.635939,-122.293384,gray
iNaturalist,1081839,11/18/2014,38.92627167,-77.04746117,gray
iNaturalist,1082421,2/10/2012,44.340881,-72.461311,gray
iNaturalist,1082794,11/19/2014,36.962568,-122.03171,melanic
iNaturalist,1083199,11/19/2014,36.962563,-122.03022,melanic
iNaturalist,1090786,11/23/2014,48.75497388,-122.5046719,gray
iNaturalist,1092530,11/23/2014,39.22369,-84.371395,gray
iNaturalist,1094719,11/25/2014,39.99248489,-76.35992092,gray
iNaturalist,1098782,11/27/2014,38.99032,-94.736137,gray
iNaturalist,1100283,11/27/2014,40.76905,-73.973866,gray
iNaturalist,1101127,11/28/2014,40.816557,-73.948867,melanic
iNaturalist,1102232,11/29/2014,38.031107,-78.482451,gray
iNaturalist,1102910,11/29/2014,36.96327,-122.0283333,gray
iNaturalist,1103894,11/30/2014,29.92735,-90.125184,gray
iNaturalist,1110995,12/1/2014,36.18491167,-86.7397,gray
iNaturalist,1111170,12/4/2014,43.36376,-77.965571,gray
iNaturalist,1111732,12/4/2014,41.180007,-81.64553,gray
iNaturalist,1116193,12/3/2014,47.672462,-122.308037,gray
iNaturalist,1116231,12/6/2014,43.057362,-76.745464,gray
iNaturalist,1117974,12/6/2014,47.696173,-122.213119,gray
iNaturalist,1120706,12/7/2014,42.123361,-72.785338,gray
iNaturalist,1120717,12/7/2014,42.123361,-72.785338,melanic
iNaturalist,1120789,12/1/2014,27.590152,-82.547539,gray
iNaturalist,1121885,12/8/2014,37.337562,-88.733352,gray
iNaturalist,1124157,12/9/2014,37.76848167,-122.4719417,gray
iNaturalist,1124164,12/9/2014,37.767744,-122.470075,gray
iNaturalist,1126977,12/11/2014,35.612725,-82.566403,gray
iNaturalist,1133276,12/10/2014,30.821336,-94.012327,gray
iNaturalist,1133957,12/14/2014,36.663187,-79.8491,gray
iNaturalist,1138303,12/17/2014,37.509207,-122.482886,gray
iNaturalist,1139940,12/19/2014,26.571275,-81.825957,gray
iNaturalist,1140642,12/13/2014,35.810205,-78.715395,gray
iNaturalist,1140657,12/20/2014,35.810198,-78.715388,gray
iNaturalist,1141164,12/21/2014,42.489932,-79.357241,gray
iNaturalist,1142294,12/22/2014,38.979707,-78.123985,gray
iNaturalist,1142873,12/21/2014,31.3306,-94.70616,gray
iNaturalist,1144752,12/23/2014,37.77382,-122.4560217,gray
iNaturalist,1145913,12/25/2014,29.839005,-95.42991667,gray
iNaturalist,1146695,12/26/2014,42.38949333,-71.15032333,gray
iNaturalist,1148251,12/27/2014,41.235596,-81.813619,gray
iNaturalist,1148455,12/27/2014,37.76794333,-122.4662817,gray
iNaturalist,1149484,12/28/2014,47.70367833,-122.515205,gray
iNaturalist,1149990,12/12/2014,36.963048,-122.029049,melanic
iNaturalist,1152541,12/19/2013,41.524909,-70.661064,gray
iNaturalist,1156832,1/1/2015,27.983823,-81.857964,gray
iNaturalist,1163215,12/29/2014,39.1018,-89.060723,gray
iNaturalist,1164356,1/6/2015,43.628736,-72.939703,gray
iNaturalist,1166256,1/6/2015,37.509135,-122.482561,gray
iNaturalist,1166561,1/7/2015,30.917469,-94.0019,gray
iNaturalist,1167068,1/8/2015,35.810347,-78.715389,gray
iNaturalist,1168081,1/6/2015,26.485916,-80.161849,gray
iNaturalist,1169851,1/9/2015,37.50715833,-122.4817617,gray
iNaturalist,1176563,1/13/2015,47.307048,-122.51877,gray
iNaturalist,1179971,4/23/2008,41.512614,-72.812177,gray
iNaturalist,1180045,9/11/2006,45.309666,-93.028793,other
iNaturalist,1180185,1/7/2015,26.367566,-80.070911,gray
iNaturalist,1180864,1/17/2015,40.119561,-75.228945,gray
iNaturalist,1185093,1/16/2015,37.372015,-122.092266,gray
iNaturalist,1187540,1/21/2015,40.19781,-85.410697,gray
iNaturalist,1187790,1/21/2015,27.01012222,-82.12973883,gray
iNaturalist,1189016,1/22/2015,40.206795,-85.403702,gray
iNaturalist,1189828,1/18/2015,40.445217,-79.898393,gray
iNaturalist,1190844,1/23/2015,40.199072,-85.408809,gray
iNaturalist,1190941,1/23/2015,41.828933,-87.885424,gray
iNaturalist,1191084,1/23/2015,37.378084,-122.183119,gray
iNaturalist,1191624,1/24/2015,43.808858,-72.210431,gray
iNaturalist,1192576,1/18/2015,33.594818,-95.937274,gray
iNaturalist,1194362,9/13/2014,42.763466,-83.117894,gray
iNaturalist,1194837,1/25/2015,37.47440833,-122.172165,melanic
